Kaina	Miestas	Rajonas	M2K	M2Vid	Gr4	Kamb	Tipas	Fizine	Remontas	Sodai	Ireng	Irengtumas	Statyba	Stat	Mur	Ntipas	Nplotas	Splotas	Atstumas iki centro (km)	AtsInt	Baldai	Metai	Nuoroda	Skelbimas
950000	Vilnius	Santariskes	2098.380933	4018.872362	1	8	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	452.73	5.13	6.91	2	1	1994	http://www.aruodas.lt/namas/vilniuje/jeruzaleje-parduodamas-tvarkingas-bei-erdvus-8-kam/2-249240	file:///C:/Users/Dovile/Desktop/Namai/282.htm
1100000	Vilnius	Santariskes	5238.095238	4018.872362	1	6	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	210	4.5	8.54	2	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-21-kv-m-2-ju-aukstu-6iu-kamb/2-247869	file:///C:/Users/Dovile/Desktop/Namai/283.htm
720000	Vilnius	Santariskes	4337.349398	4018.872362	1	4	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	166	2	7.85	2	0	2002	http://www.aruodas.lt/namas/vilniuje/parduodamas-erdvus-kokybiskai-irengtas-kotedzas-s/2-246539	file:///C:/Users/Dovile/Desktop/Namai/284.htm
1300000	Vilnius	Santariskes	5200	4018.872362	1	8	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	250	7.78	9.82	2	0	2005	http://www.aruodas.lt/namas/vilniuje/didelei-seimai-parduodamas-prabangiai-ir-kokybiska/2-247117	file:///C:/Users/Dovile/Desktop/Namai/285.htm
1400000	Vilnius	Santariskes	5384.615385	4018.872362	1	6	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	260	12	10.3	3	0	2007	http://www.aruodas.lt/namas/vilniuje/prie-santariskiu-skersines-sodu-g-vilniuje-pard/2-245628	file:///C:/Users/Dovile/Desktop/Namai/286.htm
799000	Vilnius	Santariskes	4438.888889	4018.872362	1	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	180	5	9.62	2	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodamas-kokybiskai-pastatytas-kotedzas-ypating/2-244018	file:///C:/Users/Dovile/Desktop/Namai/288.htm
699000	Vilnius	Santariskes	3393.203883	4018.872362	1	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	206	3	8.32	2	0	2003	http://www.aruodas.lt/namas/vilniuje/parduodamas-23m-statybos-26kvm-kotedzas/2-241415	file:///C:/Users/Dovile/Desktop/Namai/289.htm
749000	Vilnius	Santariskes	2269.69697	4018.872362	1	6	Kotedzas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	330	2	7.85	2	0	1996	http://www.aruodas.lt/namas/vilniuje/skubiai-parduodamas-erdvus-gerai-irengtas-6-kamba/2-239166	file:///C:/Users/Dovile/Desktop/Namai/290.htm
655000	Vilnius	Santariskes	3808.139535	4018.872362	1	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Blokinis	172	6	10.06	3	0	2004	http://www.aruodas.lt/namas/vilniuje/parduodamas-2ju-aukstu-172-kv-m-bendro-ploto-mu/2-238121	file:///C:/Users/Dovile/Desktop/Namai/291.htm
1200000	Vilnius	Santariskes	6666.666667	4018.872362	1	5	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	180	6	8.64	2	1	1996	http://www.aruodas.lt/namas/vilniuje/jaukus-ir-tvarkingas-privaciu-namu-kvartalasasfal/2-213847	file:///C:/Users/Dovile/Desktop/Namai/292.htm
3497000	Vilnius	Snipiskes	9633.608815	6853.502413	2	6	Namas	4	Nereikia	0	3	Árengtas	Nauja	1	Murinis	Blokinis	363	0.64	2.2	1	0	2006	http://www.skelbiu.lt/skelbimai/parduodamas-naujai-pastatytas-parduodamas-naujai-10016546.html	file:///C:/Users/Dovile/Desktop/Namai/293.htm
109000	Vilnius	Snipiskes	2018.518519	6853.502413	2	3	Namas	1	Reikia	0	2	Irengtas	Nenauja	0	Nemurinis	Medinis	54	1.46	2.5	1	0	1940	http://www.aruodas.lt/namas/vilniuje/parduodu-dali-namo-kalvariju-gveje-su-146a-zemes/2-234703	file:///C:/Users/Dovile/Desktop/Namai/90.html
450000	Vilnius	Snipiskes	15789.47368	6853.502413	2	2	Namas	1	Reikia	0	2	Irengtas	Nenauja	0	Nemurinis	Medinis	28.5	2.03	1.8	1	0	1940	http://www.aruodas.lt/namas/vilniuje/namas-randasi-salia-vilniaus-miesto-savivaldybes-p/2-232589	file:///C:/Users/Dovile/Desktop/Namai/136.htm
495000	Vilnius	Snipiskes	4405.874499	6853.502413	2	4	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Nemurinis	Medinis	112.35	2.92	2.5	1	0	1940	http://www.aruodas.lt/namas/vilniuje/parduodamas-11235-kvm-apmurytas-apsiltintas/2-232030	file:///C:/Users/Dovile/Desktop/Namai/148.htm
650000	Vilnius	Snipiskes	3693.181818	6853.502413	2	6	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Nemurinis	Medinis	176	2	2.5	1	0	1940	http://www.aruodas.lt/namas/vilniuje/parduodama-dalis-namo-snipiskese-kalvariju-g-nam/2-244864	file:///C:/Users/Dovile/Desktop/Namai/294.htm
1250000	Vilnius	Snipiskes	5580.357143	6853.502413	2	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	224	6.6	2.89	1	1	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-irengtas-individualus-224-m-namas-su/2-216834	file:///C:/Users/Dovile/Desktop/Namai/295.htm
950000	Vilnius	Visoriai	6785.714286	4272.258137	1	3	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Nemurinis	Medinis	140	8	10.5	3	0	2007	http://www.skelbiu.lt/skelbimai/vilnius-zidinys-elektra-vanduo-virtuve-dusas-12035132.html	file:///C:/Users/Dovile/Desktop/Namai/296.htm
660000	Vilnius	Visoriai	3837.209302	4272.258137	1	4	Kotedzas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Murinis	172	3	9.72	3	1	2009	http://www.skelbiu.lt/skelbimai/2009-m-statybos-2009-m-statybos-irengtas-kotedzas-12223910.html	file:///C:/Users/Dovile/Desktop/Namai/vilnius-zidinys-elektra-vanduo-virtuve-dusas-12035132.html
625000	Vilnius	Visoriai	4248.521515	4272.258137	1	4	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	147.11	1	8.32	3	1	2004	http://www.skelbiu.lt/skelbimai/parduodamas-kotedzas-147-11-kv-m-parduodamas-12265693.html	file:///C:/Users/Dovile/Desktop/Namai/30.html
599999	Vilnius	Visoriai	3389.824859	4272.258137	1	4	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Murinis	Blokinis	177	6	7.49	2	0	2008	http://www.skelbiu.lt/skelbimai/parduodamas-vilniaus-mieste-parduodamas-vilniaus-12547736.html	file:///C:/Users/Dovile/Desktop/Namai/94.html
699000	Vilnius	Visoriai	4111.764706	4272.258137	1	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Nemurinis	Medinis	170	8	8.32	2	0	2004	http://www.aruodas.lt/namas/vilniuje/parduodamas-vilniaus-mieste-noragiskiu-gatveje-i/2-249449	file:///C:/Users/Dovile/Desktop/Namai/297.htm
600000	Vilnius	Visoriai	3529.411765	4272.258137	1	5	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Nemurinis	Medinis	170	6	8.59	2	0	2007	http://www.aruodas.lt/namas/vilniuje/parduodamas-27-metu-statybos-jaukus-ypac-siltas/2-249192	file:///C:/Users/Dovile/Desktop/Namai/298.htm
1180000	Vilnius	Visoriai	3959.731544	4272.258137	1	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	298	11	8.32	2	1	2003	http://www.aruodas.lt/namas/vilniuje/vilniaus-mieste-visoriuose-noragiskiu-gatveje-p/2-247608	file:///C:/Users/Dovile/Desktop/Namai/299.htm
360000	Vilnius	Visoriai	1592.920354	4272.258137	1	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	226	5.5	10.7	3	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-namas-visoriuose-bajoru-kelio-2oji-g/2-245796	file:///C:/Users/Dovile/Desktop/Namai/300.htm
520000	Vilnius	Visoriai	3466.666667	4272.258137	1	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	150	4.5	8.91	2	0	2010	http://www.aruodas.lt/namas/vilniuje/parduodami-du-sublokuoti-namai-visoriuose-radausk/2-245092	file:///C:/Users/Dovile/Desktop/Namai/302.htm
1600000	Vilnius	Visoriai	8421.052632	4272.258137	1	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	190	7	8.32	2	1	2008	http://www.aruodas.lt/namas/vilniuje/sn-parduodamas-isskirtinis-prabangiai-graziai-ir/2-243981	file:///C:/Users/Dovile/Desktop/Namai/303.htm
590000	Vilnius	Visoriai	2906.403941	4272.258137	1	4	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	203	1	10	3	0	2011	http://www.aruodas.lt/namas/vilniuje/viename-is-prestiziskiausiu-ir-graziausiu-vilniaus/2-241912	file:///C:/Users/Dovile/Desktop/Namai/304.htm
1180000	Vilnius	Visoriai	4068.965517	4272.258137	1	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	290	11	8.32	2	1	2003	http://www.aruodas.lt/namas/vilniuje/parduodamas-siuolaikiskas-29-kvm-namas-visoriuo/2-236132	file:///C:/Users/Dovile/Desktop/Namai/305.htm
1450000	Vilnius	Visoriai	5534.351145	4272.258137	1	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	262	9	9.72	3	0	2007	http://www.aruodas.lt/namas/vilniuje/parduodamas-puikaus-isplanavimo-erdvus-funkciona/2-244379	file:///C:/Users/Dovile/Desktop/Namai/306.htm
800000	Vilnius	Visoriai	5333.333333	4272.258137	1	4	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	150	2	9.72	3	1	2005	http://www.aruodas.lt/namas/vilniuje/parduodamas-kotedzas-visoriuose-namas-murinis/2-225108	file:///C:/Users/Dovile/Desktop/Namai/307.htm
860000	Vilnius	Visoriai	2687.5	4272.258137	1	8	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	320	6	8.94	2	0	2000	http://www.aruodas.lt/namas/vilniuje/parduodamas-tvarkingas-32-kvm-namas-visoriuose/2-203210	file:///C:/Users/Dovile/Desktop/Namai/308.htm
650000	Vilnius	Visoriai	4482.758621	4272.258137	1	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	145	4	8.5	2	0	2009	http://www.aruodas.lt/namas/vilniuje/vilniaus-m-visoriuose-parduodamas-145-kv-m-be/2-160447	file:///C:/Users/Dovile/Desktop/Namai/309.htm
750000	Vilnius	Zujunai	4687.5	3339.953075	3	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	160	8	10.6	3	0	2008	http://www.skelbiu.lt/skelbimai/parduodamas-labai-kokybiskai-parduodamas-labai-12545033.html	file:///C:/Users/Dovile/Desktop/Namai/310.htm
799000	Vilnius	Zujunai	3301.652893	3339.953075	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	242	8	12	3	0	2009	http://www.aruodas.lt/namas/vilniuje/parduodamas-24234-kvm-individualus-namas-anteze/2-249596	file:///C:/Users/Dovile/Desktop/Namai/112.html
517000	Vilnius	Zujunai	2218.88412	3339.953075	3	5	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	233	20	11.1	3	1	1990	http://www.aruodas.lt/namas/vilniuje/gerai-pasiekiamoje-vietoje-individualiu-namu-gyve/2-245603	file:///C:/Users/Dovile/Desktop/Namai/150.htm
1650000	Vilnius	Zujunai	6111.111111	3339.953075	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	270	10	11.8	3	1	2009	http://www.aruodas.lt/namas/vilniuje/parduodamas-prabangiai-irengtas-namas-zujunuose-s/2-246108	file:///C:/Users/Dovile/Desktop/Namai/151.htm
299000	Vilnius	Zujunai	1880.503145	3339.953075	3	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	159	15	11.1	3	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodamas-silikatiniu-blokeliu-159-kv-m-nama/2-234009	file:///C:/Users/Dovile/Desktop/Namai/105.htm
440000	Vilnius	Zujunai	1810.699588	3339.953075	3	7	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	243	12.4	10.4	3	1	1994	http://www.aruodas.lt/namas/vilniuje/zujunuose-klievu-gatveje-parduodamas-murinis-243/2-249946	file:///C:/Users/Dovile/Desktop/Namai/311.htm
1400000	Vilnius	Zujunai	4912.280702	3339.953075	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	285	12.4	11.1	3	0	2009	http://www.aruodas.lt/namas/vilniuje/parduodamas-naujas-siuolaikiskiai-irengtas-namas/2-240442	file:///C:/Users/Dovile/Desktop/Namai/313.htm
590000	Vilnius	Zujunai	3105.263158	3339.953075	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Nemurinis	Medinis	190	17.36	8	2	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-19-kv-m-namas-su-1736-aru-sklypu-zuj/2-238384	file:///C:/Users/Dovile/Desktop/Namai/314.htm
320000	Vilnius	Zujunai	2388.059701	3339.953075	3	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	134	8	11.1	3	0	2011	http://www.aruodas.lt/namas/vilniuje/pilaiteje-parduodamas-silikatiniu-blokeliu-134-kv/2-228769	file:///C:/Users/Dovile/Desktop/Namai/315.htm
550000	Vilnius	Zujunai	2500	3339.953075	3	6	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	220	9	11.1	3	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodamas-sublokuotas-namas-geroje-vietoje-pui/2-241078	file:///C:/Users/Dovile/Desktop/Namai/316.htm
650000	Vilnius	Zujunai	3823.529412	3339.953075	3	6	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	170	7	8.69	2	0	2007	http://www.aruodas.lt/namas/vilniuje/parduodamas-dvieju-aukstu-pilnai-irengtas-namas-bu/2-202480	file:///C:/Users/Dovile/Desktop/Namai/317.htm
998000	Vilnius	Traku Voke	3696.296296	2780.090677	4	5	Namas	4	Nereikia	0	3	Árengtas	Nauja	1	Murinis	Blokinis	270	20	15.6	4	0	2007	http://www.skelbiu.lt/skelbimai/parduodamas-irengtas-vieno-auksto-parduodamas-12547799.html	file:///C:/Users/Dovile/Desktop/Namai/117.html
299000	Vilnius	Traku Voke	1300	2780.090677	4	4	Namas	3	Reikia	0	1	Neárengtas	Nauja	1	Murinis	Murinis	230	15	15.6	4	0	2010	http://www.skelbiu.lt/skelbimai/parduodamas-230-m-individualus-parduodamas-230-m-12547781.html	file:///C:/Users/Dovile/Desktop/Namai/119.html
650000	Vilnius	Traku Voke	2588.507029	2780.090677	4	4	Namas	3	Reikia	0	2	Irengtas	Nauja	1	Murinis	Murinis	251.11	17.24	15.6	4	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodamas-25111-kvm-kokybiskomis-medziagomis-i/2-248161	file:///C:/Users/Dovile/Desktop/Namai/52.htm
850000	Vilnius	Traku Voke	3219.69697	2780.090677	4	4	Namas	4	Nereikia	0	3	Árengtas	Nauja	1	Murinis	Murinis	264	14.26	15.4	4	1	2009	http://www.skelbiu.lt/skelbimai/aprasymas-parduodamas-irengtas-aprasymas-12243632.html	file:///C:/Users/Dovile/Desktop/Namai/25.html
540000	Vilnius	Traku Voke	2886.157135	2780.090677	4	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	187.1	7.5	17.1	4	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-1871-kvm-bendro-ploto-kotedzas-su-da/2-187533	file:///C:/Users/Dovile/Desktop/Namai/318.htm
1450000	Vilnius	Traku Voke	6590.909091	2780.090677	4	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	220	16.7	16.7	4	0	2007	http://www.aruodas.lt/namas/vilniuje/ispudingas-tvirtove-primenantis-namas-namo-ap/2-200238	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV2.htm
595000	Vilnius	Traku Voke	1247.379455	2780.090677	4	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	477	15.61	16.5	4	0	2001	http://www.aruodas.lt/namas/vilniuje/parduodamas-gyvenamasis-namas-traku-vokeje-trump/2-205661	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV3.htm
347000	Vilnius	Traku Voke	1875.675676	2780.090677	4	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	185	7.5	17	4	0	2010	http://www.aruodas.lt/namas/vilniuje/parduodamas-namas-traku-vokejetrivyzos-gtv-na/2-222777	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV4.htm
369000	Vilnius	Traku Voke	4612.5	2780.090677	4	2	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	80	6	16.5	4	0	1995	http://www.aruodas.lt/namas/vilniuje/parduodamas-8-24-m-namas-trupoji-g-traku-vo/2-230524	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV5.htm
1280000	Vilnius	Traku Voke	2976.744186	2780.090677	4	9	Namas	3	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	430	8	16.5	4	0	2000	http://www.aruodas.lt/namas/vilniuje/parduodamas-8-kambariu-43-kvm-bendro-ploto-pil/2-230793	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV6.htm
365000	Vilnius	Traku Voke	2765.151515	2780.090677	4	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	132	7.5	16.8	4	0	2011	http://www.aruodas.lt/namas/vilniuje/siulome-pirkti-nama-vilniaus-mieste-traku-vokeje/2-232857	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV7.htm
934000	Vilnius	Traku Voke	3072.368421	2780.090677	4	6	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	304	13.7	15.4	4	1	2009	http://www.aruodas.lt/namas/vilniuje/parduodamas-6-kambariu-gyvenamasis-namas-traku-vok/2-243046	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV8.htm
300000	Vilnius	Traku Voke	1048.951049	2780.090677	4	6	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	286	10.1	15.8	4	0	2009	http://www.aruodas.lt/namas/vilniuje/parduodamas-erdvus-6-knamas-maciuliskese-traku-r/2-245854	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV9.htm
460900	Vilnius	Traku Voke	2793.333333	2780.090677	4	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	165	7.2	15.4	4	0	2009	http://www.aruodas.lt/namas/vilniuje/parduodamas-5-kamb-165-kv-m-namas-72-a-sklype-c/2-247404	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV10.htm
455000	Vilnius	Traku Voke	2993.421053	2780.090677	4	4	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	152	7.96	15.4	4	0	2009	http://www.aruodas.lt/namas/vilniuje/parduodamas-4-kamb-152-kv-m-namas-796-a-sklype/2-247405	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV11.htm
385000	Vilnius	Traku Voke	2305.389222	2780.090677	4	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	167	6	16.6	4	0	2011	http://www.aruodas.lt/namas/vilniuje/parduodami-ka-tik-pastatyti-167-kvm-per-garaza-s/2-248608	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV12.htm
399000	Vilnius	Traku Voke	2216.666667	2780.090677	4	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	180	14.1	15.4	4	0	2010	http://www.aruodas.lt/namas/vilniuje/isskirtines-kokybes-naujas-namas-su-11-a-sklyp/2-249611	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV13.htm
679000	Vilnius	Traku Voke	2571.969697	2780.090677	4	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	264	14.24	15.4	4	1	2009	http://www.aruodas.lt/namas/vilniuje/mieli-brokeriai-jei-jusu-pirkejas-nupirks-nama-/2-249632	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV14.htm
340000	Vilnius	Traku Voke	2060.606061	2780.090677	4	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Blokinis	165	6	16.6	4	0	2010	http://www.aruodas.lt/namas/vilniuje/liko-paskutinis-namas-vieta-pietvakarineje-vil/2-187532	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/TrakuV15.htm
1500000	Vilnius	Zverynas	7162.297665	8624.145543	2	5	Namas	4	Nereikia	0	3	Árengtas	Nauja	1	Murinis	Murinis	209.43	2.74	3.79	1	0	2001	http://www.aruodas.lt/namas/vilniuje/parduodamas-5-kambariu-2943-kvmsublokuotas-mu/2-245495	file:///C:/Users/Dovile/Desktop/Namai/100.htm
3900000	Vilnius	Zverynas	6643.9523	8624.145543	2	7	Namas	4	Nereikia	0	3	Árengtas	Nauja	1	Murinis	Murinis	587	9.15	2.92	1	0	2000	http://www.skelbiu.lt/skelbimai/namas-vilniuje-12414986.html	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver14.htm
1050000	Vilnius	Zverynas	10500	8624.145543	2	4	Kotedzas	2	Nereikia	0	3	Árengtas	Nenauja	0	Murinis	Murinis	100	3.04	2.27	1	0	1963	http://www.skelbiu.lt/skelbimai/parduodamas-kotedzas-namo-dalis-parduodamas-12352775.html	file:///C:/Users/Dovile/Desktop/Namai/81.htm
1379000	Vilnius	Zverynas	10368.42105	8624.145543	2	4	Kotedzas	4	Nereikia	0	3	Árengtas	Nauja	1	Murinis	Murinis	133	3	3.23	1	1	2007	http://www.aruodas.lt/namas/vilniuje/parduodamas-pilnai-irengtas-kotedzas-zveryne-lenk/2-243016	file:///C:/Users/Dovile/Desktop/Namai/29.html
700000	Vilnius	Zverynas	8860.759494	8624.145543	2	3	Kotedzas	1	Reikia	0	2	Árengtas	Nenauja	0	Murinis	Murinis	79	3	3.48	1	0	1970	http://www.aruodas.lt/namas/vilniuje/parduodu-3-kambariu-73-kvm-buta-nuosavo-murinio/2-241464	file:///C:/Users/Dovile/Desktop/Namai/36.htm
3500000	Vilnius	Zverynas	9722.222222	8624.145543	2	7	Namas	2	Nereikia	0	3	Árengtas	Nenauja	0	Murinis	Murinis	360	6	3.46	1	0	1997	http://www.aruodas.lt/namai/vilniuje/?FOrdDir=did&filterName=&redirect_edomus=&redirect_skelbiu=&detailed_search=0&obj=2&FRegion=461&FDistrict=1&FQuartal%5B%5D=24&FBuildYearFrom=&FBuildYearTill=&FHouseType=0&FHouseState=0&FWarmSystem=0&FAreaOverAllMin=360	file:///C:/Users/Dovile/Desktop/Namai/37.htm
1999999	Vilnius	Zverynas	7142.853571	8624.145543	2	5	Namas	4	Nereikia	0	3	Árengtas	Nauja	1	Murinis	Blokinis	280	7.88	3.47	1	0	2004	http://www.skelbiu.lt/skelbimai/apie-nama-parduodamas-2-8-0-kv-m-apie-nama-12349713.html	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver13.htm
2000000	Vilnius	Zverynas	8583.690987	8624.145543	2	6	Kotedzas	3	Reikia	0	2	Dalinai árengtas	Nauja	1	Murinis	Blokinis	233	3	3.08	1	0	2008	http://www.skelbiu.lt/skelbimai/kotedzas-ziemgaliu-bebru-g-kotedzas-ziemgaliu-12291931.html	file:///C:/Users/Dovile/Desktop/Namai/16.html
1300000	Vilnius	Zverynas	6190.47619	8624.145543	2	5	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	210	2	3.79	1	0	2001	http://www.aruodas.lt/namas/vilniuje/parduodu-puiku-naujos-statybos-kotedzo-tipo-nama-z/2-191117	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver1.htm
1800000	Vilnius	Zverynas	9473.684211	8624.145543	2	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	190	2.67	3.23	1	0	2010	http://www.aruodas.lt/namas/vilniuje/prestizineje-vilniaus-vietoje-zveryne-lenktosios/2-245640	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver2.htm
1690000	Vilnius	Zverynas	10903.22581	8624.145543	2	5	Namas	1	Reikia	0	1	Neirengtas	Nenauja	0	Murinis	Murinis	155	7	2	1	0	1961	http://www.aruodas.lt/namas/vilniuje/parduodamas-5-kambariu-155-kvm-murinis-namas-zv/2-232031	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver3.htm
1499900	Vilnius	Zverynas	9294.212418	8624.145543	2	4	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	161.38	1.92	3.08	1	0	2008	http://www.aruodas.lt/namas/vilniuje/parduodamas-16138-kvm-naujos-statybos-kotedzas/2-234304	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver4.htm
1780000	Vilnius	Zverynas	4756.687422	8624.145543	2	8	Namas	3	Reikia	0	2	Irengtas	Nauja	1	Murinis	Murinis	374.21	7	3.26	1	1	2005	http://www.aruodas.lt/namas/vilniuje/parduodamas-namas-vilniaus-prestizineje-vietoje/2-236700	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver5.htm
1150000	Vilnius	Zverynas	13529.41176	8624.145543	2	3	Namas	1	Reikia	0	2	Irengtas	Nenauja	0	Murinis	Murinis	85	6.5	4.26	1	0	1959	http://www.aruodas.lt/namas/vilniuje/parduodamas-1959-m-85kvm-namas-su-65-a-zemes-sk/2-243172	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver6.htm
1850000	Vilnius	Zverynas	8104.79278	8624.145543	2	5	Namas	3	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	228.26	9.34	3.79	1	0	2002	http://www.aruodas.lt/namas/vilniuje/parduodamas-5-kambariu-22826-kvm-murinis-gyven/2-244411	D:/Paskaitos/III kursas/Kursinis/Duomenys/Linkai/2011.10.21/Zver7.htm
